gre_score,test_score_toefl,undergraduation_score,work_ex,papers_published,ranking,status,technical_skills_score,Logical quotient rating,Hours working per day
328.0,116.0,3.64,0.0,0.0,35.0,accept,80.125,3,11
330.0,114.0,3.04,6.0,3.0,35.0,accept,77.25,7,9
314.0,105.0,3.8,18.0,0.0,35.0,accept,80.625,4,5
314.0,105.0,3.8,18.0,0.0,35.0,accept,81.75,5,5
315.0,101.0,3.65,30.0,2.0,35.0,accept,77.375,2,9
312.0,102.0,3.65,42.0,0.0,35.0,accept,77.375,9,12
319.0,101.0,3.0,52.0,0.0,35.0,accept,73.125,8,6
309.0,93.0,3.58,44.0,0.0,35.0,accept,75.875,3,12
318.0,75.0,3.87,5.0,0.0,35.0,accept,68.0,2,4
324.0,116.0,3.78,22.0,0.0,35.0,accept,81.75,7,9
321.0,75.0,2.99,27.0,0.0,35.0,accept,72.625,4,10
330.0,117.0,3.55,40.0,0.0,35.0,accept,76.0,2,9
324.0,108.0,3.34,26.0,0.0,35.0,accept,79.375,2,6
324.0,109.0,3.26,29.0,3.0,35.0,accept,75.25,1,6
318.0,103.0,3.44,27.0,0.0,35.0,accept,76.125,9,8
322.0,103.0,3.23,28.0,0.0,35.0,accept,78.875,6,12
310.0,101.0,3.69,15.0,0.0,35.0,accept,78.0,6,11
330.0,114.0,2.4,6.0,0.0,35.0,accept,74.625,2,7
328.0,113.0,3.75,22.0,0.0,35.0,accept,78.375,7,5
328.0,113.0,3.75,22.0,0.0,35.0,accept,72.625,9,10
315.0,99.0,3.08,12.0,0.0,35.0,accept,77.0,4,5
319.0,108.0,2.64,42.0,0.0,35.0,accept,78.875,5,7
312.0,106.0,3.0,40.0,0.0,35.0,accept,74.625,7,9
308.0,96.0,3.28,98.0,0.0,35.0,accept,75.875,5,4
317.0,101.0,3.71,50.0,0.0,35.0,accept,78.625,1,9
315.0,102.0,3.04,35.0,0.0,35.0,accept,79.875,6,10
307.0,93.0,3.2,1.0,0.0,35.0,accept,76.125,2,10
307.0,93.0,3.33,29.0,0.0,35.0,accept,79.25,1,6
323.0,75.0,3.58,40.0,3.0,35.0,accept,76.625,4,9
312.0,88.0,3.14,50.0,3.0,35.0,accept,77.0,7,7
317.0,93.0,3.06,60.0,0.0,35.0,accept,82.5,2,7
316.0,104.0,3.05,40.0,0.0,35.0,accept,75.75,6,6
318.0,102.0,3.57,38.0,0.0,35.0,accept,79.125,9,7
333.0,118.0,3.54,6.0,0.0,35.0,accept,76.0,3,6
329.0,113.0,3.06,40.0,0.0,35.0,accept,71.625,2,11
315.0,99.0,3.31,36.0,3.0,35.0,accept,78.875,5,5
319.0,112.0,3.42,36.0,0.0,35.0,accept,77.25,2,5
321.0,106.0,3.21,14.0,0.0,35.0,accept,74.625,8,6
321.0,109.0,3.64,1.0,3.0,35.0,accept,74.875,2,9
317.0,101.0,2.7,86.0,0.0,35.0,accept,74.0,4,9
320.0,113.0,3.44,10.0,0.0,35.0,accept,76.625,3,12
320.0,103.0,3.62,12.0,3.0,35.0,accept,72.75,4,8
324.0,111.0,3.32,24.0,0.0,35.0,accept,78.125,4,9
312.0,0.0,3.61,6.0,0.0,35.0,accept,72.375,3,5
316.0,107.0,2.84,40.0,0.0,35.0,accept,75.75,8,7
335.0,117.0,3.68,2.0,3.0,35.0,accept,70.75,1,10
321.0,102.0,2.97,18.0,0.0,35.0,accept,79.0,9,9
315.0,102.0,3.28,16.0,0.0,35.0,accept,80.125,4,11
327.0,109.0,3.46,40.0,0.0,35.0,accept,77.125,6,8
318.0,0.0,3.0,24.0,3.0,35.0,accept,79.375,5,10
327.0,116.0,3.68,6.0,0.0,35.0,accept,79.125,7,12
325.0,0.0,3.73,0.0,0.0,35.0,accept,79.0,9,5
314.0,91.0,3.48,28.0,2.0,35.0,accept,75.125,6,6
312.0,97.0,3.65,27.0,3.0,35.0,accept,77.625,9,10
322.0,104.0,3.36,50.0,0.0,35.0,accept,79.375,2,6
322.0,109.0,3.02,44.0,3.0,35.0,accept,71.625,4,12
316.0,103.0,2.65,21.0,0.0,35.0,reject,81.25,7,11
316.0,103.0,2.65,21.0,0.0,35.0,reject,74.75,7,6
321.0,103.0,3.52,6.0,3.0,35.0,reject,80.0,2,5
318.0,98.0,3.2,6.0,0.0,35.0,reject,75.875,2,5
320.0,113.0,3.77,0.0,2.0,35.0,reject,71.75,9,4
312.0,100.0,2.88,27.0,0.0,35.0,reject,77.625,3,7
317.0,114.0,3.52,4.0,1.0,35.0,reject,75.125,9,8
312.0,109.0,3.08,60.0,0.0,35.0,reject,72.75,5,12
324.0,113.0,2.51,28.0,0.0,35.0,reject,81.125,1,4
317.0,108.0,3.22,32.0,0.0,35.0,reject,73.75,2,10
318.0,114.0,3.29,18.0,0.0,35.0,reject,77.875,4,9
318.0,99.0,3.12,12.0,0.0,35.0,reject,71.875,9,7
316.0,103.0,2.65,21.0,0.0,35.0,reject,75.375,7,11
330.0,115.0,3.03,0.0,0.0,35.0,reject,80.625,5,10
318.0,98.0,3.2,6.0,0.0,35.0,reject,78.25,1,11
320.0,113.0,3.77,0.0,2.0,35.0,reject,74.5,5,12
312.0,100.0,2.88,27.0,0.0,35.0,reject,81.0,3,4
312.0,109.0,3.08,60.0,0.0,35.0,reject,75.75,1,4
324.0,113.0,2.51,28.0,0.0,35.0,reject,81.0,6,5
308.0,96.0,2.2,92.0,0.0,35.0,reject,81.25,3,11
317.0,108.0,3.22,32.0,0.0,35.0,reject,72.75,1,10
318.0,114.0,3.29,18.0,0.0,35.0,reject,83.0,7,8
309.0,92.0,3.06,22.0,0.0,35.0,reject,72.625,9,6
310.0,96.0,2.42,13.0,0.0,35.0,reject,81.5,8,9
311.0,75.0,3.07,50.0,0.0,35.0,reject,79.75,8,10
318.0,99.0,3.12,12.0,0.0,35.0,reject,68.875,8,6
321.0,102.0,3.44,24.0,0.0,35.0,reject,77.625,2,5
320.0,108.0,3.03,0.0,1.0,35.0,reject,78.625,3,11
318.0,113.0,3.14,3.0,0.0,35.0,reject,73.875,6,7
311.0,105.0,3.1,8.0,0.0,35.0,reject,76.0,3,8
320.0,108.0,2.5,36.0,0.0,35.0,reject,78.875,5,5
319.0,99.0,2.87,30.0,2.0,35.0,reject,67.875,6,6
308.0,105.0,3.55,48.0,0.0,35.0,reject,75.875,1,4
326.0,103.0,2.53,0.0,3.0,35.0,reject,74.75,5,4
328.0,106.0,2.84,30.0,0.0,35.0,reject,84.75,7,9
325.0,108.0,3.42,25.0,2.0,35.0,reject,78.875,5,4
319.0,111.0,3.28,18.0,0.0,35.0,reject,74.0,4,11
315.0,100.0,2.92,28.0,3.0,35.0,reject,73.875,6,10
314.0,106.0,3.66,15.0,3.0,35.0,reject,79.0,9,9
326.0,110.0,2.69,30.0,0.0,35.0,reject,70.5,9,6
312.0,100.0,2.8,21.0,0.0,35.0,reject,85.125,8,10
312.0,92.0,3.51,20.0,2.0,35.0,reject,80.875,8,9
313.0,108.0,2.35,21.0,0.0,35.0,reject,77.625,5,8
327.0,106.0,2.84,41.0,0.0,35.0,reject,72.25,2,11
329.0,106.0,3.08,23.0,0.0,35.0,reject,85.25,4,8
329.0,112.0,3.48,14.0,3.0,35.0,reject,79.0,1,11
324.0,115.0,3.33,19.0,0.0,35.0,reject,82.75,2,5
317.0,108.0,3.43,2.0,0.0,35.0,reject,76.25,1,8
312.0,102.0,3.27,27.0,0.0,35.0,reject,77.75,7,4
317.0,101.0,3.18,0.0,0.0,35.0,reject,78.5,2,6
310.0,97.0,2.65,2.0,0.0,35.0,reject,83.875,5,11
318.0,112.0,2.31,5.0,3.0,35.0,reject,78.375,2,8
324.0,103.0,3.65,5.0,0.0,35.0,reject,74.25,7,12
319.0,95.0,3.67,20.0,0.0,35.0,reject,74.875,7,12
327.0,113.0,3.29,14.0,0.0,35.0,reject,75.75,4,6
318.0,113.0,3.0,0.0,0.0,35.0,reject,79.75,3,11
310.0,108.0,2.45,112.0,0.0,35.0,reject,76.0,2,6
320.0,109.0,2.63,18.0,0.0,35.0,reject,75.125,5,6
322.0,114.0,3.19,7.0,0.0,35.0,reject,74.125,9,4
316.0,112.0,3.23,27.0,0.0,35.0,reject,76.25,4,6
325.0,103.0,2.84,30.0,0.0,35.0,reject,76.125,9,7
316.0,103.0,3.4,30.0,0.0,35.0,reject,81.125,3,4
316.0,103.0,3.4,30.0,0.0,35.0,reject,74.125,8,8
314.0,110.0,3.55,25.0,3.0,35.0,reject,77.25,6,9
301.0,93.0,3.36,30.0,0.0,35.0,reject,72.625,8,12
328.0,114.0,3.4,15.0,0.0,35.0,reject,73.625,8,8
326.0,120.0,3.07,20.0,3.0,35.0,reject,78.375,1,9
323.0,114.0,3.34,0.0,0.0,35.0,reject,77.5,6,7
324.0,109.0,3.4,19.0,0.0,35.0,reject,80.875,4,6
319.0,114.0,3.52,17.0,3.0,35.0,reject,78.5,5,9
323.0,111.0,3.56,3.0,0.0,35.0,reject,82.25,6,7
323.0,108.0,3.37,14.0,0.0,35.0,reject,77.375,8,6
318.0,108.0,2.35,6.0,2.0,35.0,reject,70.5,1,8
317.0,106.0,3.0,53.0,3.0,35.0,reject,83.875,7,11
325.0,105.0,2.95,28.0,0.0,35.0,reject,72.875,6,5
325.0,105.0,2.95,28.0,0.0,35.0,reject,82.75,6,7
323.0,111.0,2.67,0.0,0.0,35.0,reject,82.0,2,8
312.0,114.0,2.81,27.0,0.0,35.0,reject,77.75,7,7
324.0,105.0,2.84,20.0,0.0,35.0,reject,79.875,1,8
321.0,115.0,3.18,28.0,0.0,35.0,reject,78.875,4,12
319.0,113.0,3.44,10.0,0.0,35.0,reject,73.75,4,11
308.0,104.0,3.74,10.0,0.0,35.0,reject,77.0,4,11
313.0,92.0,3.1,28.0,3.0,35.0,reject,77.125,6,6
327.0,117.0,3.67,6.0,0.0,35.0,reject,76.375,1,5
326.0,117.0,3.14,15.0,0.0,35.0,reject,77.125,9,11
314.0,98.0,3.12,18.0,0.0,35.0,reject,85.0,9,12
308.0,84.0,3.28,27.0,0.0,35.0,reject,77.75,3,9
320.0,102.0,3.52,13.0,3.0,35.0,reject,76.375,1,12
325.0,111.0,3.32,18.0,2.0,35.0,reject,71.625,8,12
316.0,110.0,3.64,21.0,0.0,35.0,reject,79.625,4,4
321.0,105.0,2.65,9.0,1.0,35.0,reject,81.75,8,5
312.0,91.0,2.6,60.0,0.0,35.0,reject,71.25,4,12
321.0,106.0,3.46,16.0,3.0,35.0,reject,77.25,7,12
318.0,104.0,3.36,33.0,0.0,35.0,reject,77.5,4,7
314.0,100.0,3.53,33.0,0.0,35.0,reject,81.875,7,6
322.0,110.0,3.64,3.0,0.0,35.0,reject,82.0,9,11
322.0,100.0,3.06,18.0,0.0,35.0,reject,74.75,2,8
317.0,102.0,2.65,49.0,0.0,35.0,reject,76.5,3,10
302.0,99.0,2.81,17.0,0.0,35.0,reject,74.625,1,5
312.0,118.0,3.44,20.0,3.0,35.0,reject,77.5,2,4
314.0,102.0,3.51,38.0,0.0,35.0,reject,72.0,1,7
320.0,75.0,3.4,2.0,0.0,35.0,reject,83.25,7,12
318.0,114.0,3.46,2.0,0.0,35.0,reject,79.375,2,12
318.0,104.0,3.47,9.0,3.0,35.0,reject,79.75,9,6
319.0,109.0,3.19,24.0,3.0,35.0,reject,74.125,6,12
314.0,114.0,3.54,3.0,0.0,35.0,reject,76.625,5,12
310.0,98.0,2.25,46.0,3.0,35.0,reject,75.625,1,6
313.0,95.0,3.2,0.0,0.0,35.0,reject,76.375,6,12
317.0,100.0,3.36,31.0,0.0,35.0,reject,77.875,6,7
312.0,108.0,3.34,35.0,0.0,35.0,reject,80.25,7,12
313.0,102.0,2.64,30.0,3.0,35.0,reject,76.625,5,12
315.0,102.0,3.1,8.0,0.0,35.0,reject,73.375,8,7
322.0,107.0,3.08,8.0,0.0,35.0,reject,79.875,5,11
316.0,111.0,2.55,32.0,0.0,35.0,reject,74.125,8,6
309.0,97.0,2.75,31.0,0.0,35.0,reject,77.375,7,9
306.0,99.0,3.0,0.0,0.0,35.0,reject,72.875,9,12
319.0,103.0,2.59,21.0,3.0,35.0,reject,76.75,6,11
318.0,108.0,3.8,20.0,3.0,35.0,reject,80.375,8,8
322.0,101.0,3.11,27.0,0.0,35.0,reject,75.375,9,4
331.0,115.0,2.35,46.0,0.0,35.0,reject,79.25,2,5
307.0,98.0,3.56,55.0,3.0,35.0,reject,74.75,7,12
321.0,111.0,3.3,20.0,3.0,35.0,reject,73.5,1,9
323.0,106.0,2.75,39.0,0.0,35.0,reject,74.125,4,10
310.0,101.0,3.3,6.0,0.0,35.0,reject,80.625,3,12
320.0,102.0,3.42,22.0,0.0,35.0,reject,75.5,1,9
326.0,110.0,2.92,0.0,0.0,35.0,reject,79.25,3,7
311.0,105.0,1.25,0.0,0.0,35.0,reject,80.125,9,8
315.0,98.0,3.76,6.0,3.0,35.0,reject,73.875,9,9
310.0,96.0,3.55,55.0,3.0,35.0,reject,79.5,2,7
305.0,98.0,2.68,1.0,3.0,35.0,reject,72.0,3,4
316.0,102.0,3.51,0.0,0.0,35.0,reject,82.125,8,5
315.0,99.0,2.94,2.0,0.0,35.0,reject,81.25,1,12
316.0,108.0,2.8,16.0,0.0,35.0,reject,74.75,6,9
321.0,114.0,2.6,16.0,0.0,35.0,reject,78.25,2,11
311.0,104.0,3.04,1.0,3.0,35.0,reject,83.5,7,12
313.0,104.0,3.11,42.0,0.0,35.0,reject,70.5,7,5
311.0,93.0,3.37,20.0,0.0,35.0,reject,81.875,3,12
312.0,104.0,3.19,0.0,0.0,35.0,reject,79.125,7,4
320.0,106.0,2.98,32.0,3.0,35.0,reject,76.375,2,6
319.0,106.0,3.4,16.0,0.0,35.0,reject,76.875,7,12
319.0,106.0,3.4,16.0,0.0,35.0,reject,82.5,1,10
319.0,104.0,3.35,5.0,3.0,35.0,reject,77.25,5,8
315.0,105.0,2.54,21.0,2.0,35.0,reject,78.5,4,9
307.0,91.0,3.2,18.0,0.0,35.0,reject,71.5,2,11
310.0,102.0,2.79,31.0,3.0,35.0,reject,76.75,7,5
319.0,110.0,3.41,38.0,3.0,35.0,reject,72.125,7,11
310.0,101.0,2.5,27.0,0.0,35.0,reject,79.375,7,7
314.0,109.0,3.26,13.0,0.0,35.0,reject,78.0,3,11
316.0,93.0,3.02,33.0,3.0,35.0,reject,77.375,7,7
321.0,99.0,2.49,18.0,0.0,35.0,reject,77.0,4,8
306.0,93.0,3.52,0.0,0.0,35.0,reject,81.25,7,10
314.0,103.0,3.2,3.0,1.0,35.0,reject,85.0,6,5
321.0,101.0,3.52,7.0,0.0,35.0,reject,75.625,4,10
317.0,75.0,2.88,26.0,2.0,35.0,reject,86.25,3,10
319.0,108.0,3.28,30.0,0.0,35.0,reject,71.75,6,10
314.0,103.0,3.26,24.0,0.0,35.0,reject,76.75,1,6
311.0,101.0,2.33,25.0,0.0,35.0,reject,76.625,1,6
320.0,98.0,2.88,4.0,0.0,35.0,reject,80.0,4,12
308.0,100.0,2.98,39.0,0.0,35.0,reject,68.25,1,6
317.0,113.0,3.64,6.0,0.0,35.0,reject,78.875,2,12
325.0,113.0,3.27,1.0,2.0,35.0,reject,75.25,6,10
313.0,94.0,3.53,41.0,0.0,35.0,reject,77.75,4,11
317.0,103.0,3.48,12.0,3.0,35.0,reject,80.375,8,5
324.0,113.0,3.25,5.0,0.0,35.0,reject,72.0,9,6
318.0,110.0,3.33,0.0,0.0,35.0,reject,76.0,7,5
322.0,106.0,3.0,21.0,0.0,35.0,reject,76.875,4,10
319.0,106.0,2.05,38.0,0.0,35.0,reject,80.25,6,7
315.0,95.0,3.52,0.0,0.0,35.0,reject,79.875,2,7
324.0,112.0,3.44,39.0,0.0,35.0,reject,80.5,3,4
310.0,100.0,3.36,48.0,0.0,35.0,reject,80.75,7,4
312.0,65.0,3.5,30.0,3.0,35.0,reject,74.5,3,6
315.0,97.0,3.53,24.0,0.0,35.0,reject,78.5,8,7
314.0,102.0,2.67,15.0,0.0,35.0,reject,77.5,2,12
327.0,107.0,3.45,31.0,0.0,35.0,reject,76.375,6,5
325.0,110.0,3.06,24.0,3.0,35.0,reject,69.0,8,10
317.0,108.0,3.52,28.0,0.0,35.0,reject,76.125,7,12
314.0,101.0,3.3,4.0,0.0,35.0,reject,79.375,6,12
324.0,114.0,3.02,11.0,2.0,35.0,reject,76.625,2,10
318.0,103.0,3.14,17.0,0.0,35.0,reject,76.375,8,7
301.0,89.0,3.2,50.0,0.0,35.0,reject,72.75,6,8
314.0,103.0,3.64,1.0,3.0,35.0,reject,80.0,8,10
312.0,107.0,2.96,30.0,3.0,35.0,reject,70.375,1,5
320.0,75.0,3.18,1.0,3.0,35.0,reject,75.875,3,6
313.0,103.0,2.94,60.0,0.0,35.0,reject,75.75,3,5
317.0,98.0,3.78,29.0,0.0,35.0,reject,80.75,5,6
312.0,98.0,2.47,33.0,3.0,35.0,reject,73.125,4,8
317.0,100.0,2.98,33.0,0.0,35.0,reject,78.125,3,7
322.0,101.0,3.53,3.0,0.0,35.0,reject,71.375,1,5
315.0,98.0,3.26,17.0,3.0,35.0,reject,82.375,6,6
312.0,91.0,3.27,0.0,0.0,35.0,reject,80.75,4,4
318.0,65.0,3.29,38.0,2.0,35.0,reject,73.75,2,4
324.0,110.0,2.51,13.0,3.0,35.0,reject,74.75,5,4
320.0,101.0,3.44,17.0,0.0,35.0,reject,73.125,2,4
321.0,110.0,1.21,4.0,3.0,35.0,reject,85.125,1,12
318.0,107.0,3.61,29.0,3.0,35.0,reject,70.375,6,5
320.0,108.0,3.26,65.0,0.0,35.0,reject,79.5,4,12
325.0,105.0,3.8,19.0,0.0,35.0,reject,75.625,9,4
323.0,109.0,3.49,19.0,0.0,35.0,reject,72.5,4,12
321.0,108.0,3.0,16.0,3.0,35.0,reject,76.75,3,10
314.0,94.0,3.02,0.0,0.0,35.0,reject,79.625,2,7
319.0,101.0,3.2,51.0,0.0,35.0,reject,75.875,7,8
319.0,101.0,3.2,51.0,0.0,35.0,reject,77.875,4,7
318.0,108.0,2.3,24.0,0.0,35.0,reject,78.625,6,5
318.0,108.0,2.4,46.0,0.0,35.0,reject,79.0,3,11
311.0,95.0,3.52,0.0,0.0,35.0,reject,77.5,1,11
302.0,91.0,2.56,110.0,0.0,35.0,reject,78.0,6,10
312.0,106.0,3.24,46.0,0.0,35.0,reject,77.25,5,7
306.0,99.0,2.56,29.0,1.0,35.0,reject,71.875,5,8
328.0,114.0,2.99,17.0,0.0,35.0,reject,74.375,4,9
308.0,94.0,3.2,29.0,0.0,35.0,reject,78.0,4,11
324.0,105.0,2.88,2.0,0.0,35.0,reject,77.125,7,11
313.0,0.0,2.94,23.0,3.0,35.0,reject,78.25,2,7
313.0,0.0,2.94,23.0,3.0,35.0,reject,75.875,5,10
311.0,78.0,3.68,0.0,0.0,35.0,reject,73.375,1,5
320.0,108.0,3.56,3.0,0.0,35.0,reject,81.375,2,10
320.0,0.0,2.8,31.0,0.0,35.0,reject,75.375,2,4
313.0,105.0,3.23,17.0,3.0,35.0,reject,79.0,3,7
321.0,0.0,2.72,14.0,0.0,35.0,reject,76.5,4,12
321.0,0.0,2.72,14.0,0.0,35.0,reject,74.0,5,12
302.0,0.0,3.56,2.0,0.0,35.0,reject,79.0,6,6
317.0,115.0,3.1,60.0,0.0,35.0,reject,79.125,8,9
311.0,90.0,2.8,15.0,2.0,35.0,reject,72.0,8,7
318.0,116.0,3.74,32.0,2.0,35.0,reject,76.75,6,5
324.0,116.0,2.95,48.0,2.0,35.0,reject,80.875,7,10
320.0,102.0,3.32,6.0,3.0,35.0,reject,74.5,7,8
324.0,111.0,2.66,40.0,0.0,35.0,reject,78.375,5,4
294.0,88.0,2.8,60.0,1.0,35.0,reject,78.5,4,11
310.0,112.0,3.4,25.0,0.0,35.0,reject,80.125,4,7
325.0,113.0,3.44,14.0,0.0,35.0,reject,77.125,3,12
316.0,0.0,2.68,15.0,3.0,35.0,reject,80.75,4,8
311.0,102.0,2.45,0.0,3.0,35.0,reject,74.0,9,10
309.0,93.0,3.54,18.0,0.0,35.0,reject,80.375,6,4
330.0,113.0,3.6,0.0,0.0,35.0,reject,73.625,6,7
330.0,113.0,3.6,0.0,0.0,35.0,reject,79.875,1,12
316.0,102.0,2.71,36.0,0.0,35.0,reject,77.875,8,7
320.0,114.0,2.92,0.0,0.0,35.0,reject,69.125,8,6
331.0,117.0,3.25,23.0,0.0,35.0,reject,83.875,3,11
319.0,0.0,3.16,14.0,3.0,35.0,reject,81.625,1,4
314.0,106.0,2.95,3.0,0.0,35.0,reject,75.875,1,6
316.0,96.0,2.86,4.0,0.0,35.0,reject,70.625,6,7
312.0,0.0,2.55,0.0,0.0,35.0,reject,78.0,5,8
320.0,0.0,3.14,19.0,3.0,35.0,reject,80.25,7,7
319.0,110.0,3.64,49.0,0.0,35.0,reject,82.875,2,11
319.0,106.0,3.59,2.0,0.0,35.0,reject,78.375,1,9
322.0,0.0,2.98,21.0,0.0,35.0,reject,76.75,2,10
299.0,0.0,3.69,18.0,0.0,35.0,reject,78.5,7,6
321.0,113.0,2.1,24.0,0.0,35.0,reject,83.75,9,12
315.0,103.0,3.63,5.0,0.0,35.0,reject,78.125,1,6
305.0,96.0,2.86,15.0,2.0,35.0,reject,80.375,6,6
319.0,107.0,3.62,26.0,3.0,35.0,reject,79.375,7,7
320.0,101.0,2.51,1.0,0.0,35.0,reject,73.25,7,8
324.0,85.0,2.7,6.0,0.0,35.0,reject,79.125,9,4
312.0,104.0,2.96,30.0,3.0,35.0,reject,75.0,2,5
318.0,114.0,3.1,23.0,0.0,35.0,reject,78.125,5,8
317.0,103.0,3.04,21.0,3.0,35.0,reject,71.5,8,11
317.0,99.0,3.3,42.0,0.0,35.0,reject,79.625,5,7
314.0,90.0,2.3,56.0,0.0,35.0,reject,72.75,9,11
319.0,108.0,2.8,48.0,0.0,35.0,reject,73.25,8,11
314.0,106.0,3.28,18.0,0.0,35.0,reject,72.5,4,6
311.0,101.0,3.13,0.0,0.0,118.0,accept,77.875,4,6
305.0,98.0,2.7,3.0,2.0,118.0,accept,74.375,8,11
303.0,115.0,3.36,24.0,3.0,118.0,accept,74.25,7,9
311.0,109.0,2.6,28.0,2.0,118.0,accept,73.125,7,6
305.0,94.0,3.23,0.0,3.0,118.0,accept,77.5,3,4
313.0,107.0,2.65,9.0,0.0,118.0,accept,85.625,6,9
305.0,94.0,3.26,10.0,0.0,118.0,accept,78.625,5,12
312.0,100.0,2.8,21.0,0.0,118.0,accept,79.875,7,5
310.0,103.0,2.4,17.0,0.0,118.0,accept,81.5,9,11
316.0,101.0,3.46,0.0,0.0,118.0,accept,73.75,8,6
313.0,104.0,2.4,12.0,3.0,118.0,accept,76.625,3,9
318.0,107.0,2.33,13.0,2.0,118.0,accept,74.75,5,7
327.0,110.0,2.8,9.0,3.0,118.0,accept,74.75,2,9
310.0,98.0,3.08,0.0,3.0,118.0,accept,74.125,8,8
317.0,109.0,2.45,28.0,0.0,118.0,accept,77.875,8,7
313.0,113.0,2.84,18.0,0.0,118.0,accept,76.25,8,4
313.0,113.0,2.84,18.0,0.0,118.0,accept,72.125,6,8
318.0,114.0,2.94,24.0,0.0,118.0,accept,78.375,2,8
313.0,101.0,3.14,0.0,0.0,118.0,accept,78.25,4,8
308.0,96.0,3.16,5.0,3.0,118.0,accept,71.75,5,9
320.0,98.0,3.0,0.0,0.0,118.0,accept,80.375,8,11
312.0,101.0,3.0,20.0,0.0,118.0,accept,79.25,9,7
305.0,65.0,2.6,47.0,3.0,118.0,accept,75.625,7,10
311.0,99.0,3.46,17.0,0.0,118.0,accept,76.5,3,12
320.0,109.0,3.27,1.0,3.0,118.0,accept,78.75,7,6
308.0,98.0,2.2,29.0,0.0,118.0,accept,75.125,8,5
306.0,85.0,3.62,20.0,0.0,118.0,accept,72.625,4,10
312.0,91.0,2.6,60.0,0.0,118.0,accept,77.375,6,8
308.0,91.0,3.44,8.0,0.0,118.0,accept,81.375,7,4
301.0,86.0,3.24,0.0,0.0,118.0,accept,80.0,7,9
322.0,75.0,2.65,30.0,0.0,118.0,accept,81.125,9,5
321.0,103.0,3.6,6.0,3.0,118.0,accept,79.625,8,5
315.0,100.0,2.32,1.0,3.0,118.0,accept,73.875,8,11
313.0,100.0,3.07,20.0,0.0,118.0,accept,86.0,1,9
316.0,104.0,3.08,6.0,0.0,118.0,accept,75.5,2,10
316.0,104.0,3.08,6.0,0.0,118.0,accept,74.25,8,6
309.0,101.0,2.75,9.0,0.0,118.0,accept,73.25,3,4
298.0,92.0,2.65,4.0,0.0,118.0,accept,78.125,3,10
299.0,75.0,2.88,22.0,0.0,118.0,accept,79.625,4,6
305.0,92.0,3.12,24.0,1.0,118.0,accept,82.625,9,5
311.0,104.0,3.1,21.0,3.0,118.0,accept,82.625,4,8
318.0,101.0,2.92,12.0,0.0,118.0,accept,72.375,7,6
325.0,108.0,3.4,18.0,0.0,118.0,accept,76.125,6,10
308.0,75.0,3.1,12.0,0.0,118.0,accept,74.375,7,7
302.0,88.0,2.5,24.0,0.0,118.0,accept,77.75,9,4
303.0,114.0,3.48,23.0,0.0,118.0,accept,78.5,4,10
310.0,100.0,3.15,5.0,0.0,118.0,accept,75.5,4,8
315.0,96.0,3.25,1.0,0.0,118.0,accept,80.25,8,12
304.0,107.0,3.5,50.0,0.0,118.0,accept,72.625,9,10
303.0,105.0,2.62,24.0,3.0,118.0,accept,75.125,7,8
305.0,101.0,3.38,4.0,0.0,118.0,accept,78.75,7,5
311.0,95.0,3.52,0.0,0.0,118.0,accept,83.5,9,8
309.0,92.0,3.6,10.0,3.0,118.0,accept,72.5,9,5
309.0,92.0,3.6,10.0,3.0,118.0,accept,77.0,6,4
316.0,114.0,3.12,15.0,0.0,118.0,accept,74.75,2,5
313.0,108.0,1.75,18.0,0.0,118.0,accept,79.125,3,11
306.0,75.0,3.22,0.0,0.0,118.0,accept,84.875,1,8
329.0,118.0,2.23,10.0,0.0,118.0,accept,74.0,2,4
318.0,111.0,3.24,48.0,0.0,118.0,accept,78.5,5,8
317.0,75.0,3.47,1.0,0.0,118.0,accept,76.5,8,12
309.0,97.0,3.24,0.0,1.0,118.0,accept,79.625,9,7
308.0,102.0,2.5,52.0,1.0,118.0,accept,79.875,3,10
314.0,104.0,3.43,2.0,0.0,118.0,accept,82.25,2,12
316.0,100.0,2.09,60.0,0.0,118.0,accept,75.875,8,10
310.0,108.0,3.02,3.0,0.0,118.0,accept,78.625,5,7
297.0,94.0,3.52,12.0,0.0,118.0,accept,83.0,6,6
314.0,102.0,2.33,24.0,0.0,118.0,accept,72.0,9,7
304.0,94.0,3.28,0.0,0.0,118.0,accept,76.25,6,7
317.0,101.0,2.35,18.0,3.0,118.0,accept,75.5,6,11
303.0,93.0,3.03,19.0,0.0,118.0,accept,70.625,6,4
320.0,112.0,2.33,15.0,3.0,118.0,accept,79.5,2,7
320.0,112.0,2.33,15.0,3.0,118.0,accept,77.375,1,11
310.0,103.0,3.18,39.0,0.0,118.0,accept,78.125,2,12
319.0,91.0,3.14,0.0,3.0,118.0,accept,83.625,8,12
306.0,107.0,2.61,11.0,0.0,118.0,accept,75.875,2,12
321.0,75.0,3.32,0.0,0.0,118.0,accept,76.25,1,10
322.0,110.0,3.16,52.0,0.0,118.0,accept,78.25,8,11
306.0,106.0,3.52,0.0,3.0,118.0,accept,80.25,8,9
310.0,90.0,2.65,48.0,0.0,118.0,accept,84.75,2,12
313.0,97.0,2.98,0.0,0.0,118.0,accept,78.5,9,8
319.0,102.0,2.94,8.0,0.0,118.0,accept,78.875,2,11
319.0,109.0,2.6,40.0,0.0,118.0,accept,72.125,4,9
308.0,90.0,3.48,0.0,0.0,118.0,accept,71.375,5,10
